split,event_id,dataset,sequence,spatial_radius_m,temporal_exclusion_frames,query_frame,reference_frame,spatial_distance_m,query_heading_deg,reference_heading_deg,heading_difference_deg,traversal_class
calibration,1,KITTI_odometry,05,5.0,100,1331,567,4.372035839285863,276.1318863998141,268.7210477572837,7.410838642530393,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1331,568,3.64122781627296,276.1318863998141,269.2075880100188,6.924298389795297,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1331,569,2.8931121392023544,276.1318863998141,269.75233043675394,6.37955596306017,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1331,570,2.1278413521689186,276.1318863998141,270.31654511910597,5.8153412807081395,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1331,571,1.347440254705207,276.1318863998141,270.89166725261515,5.240219147198957,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1331,572,0.5680375779823097,276.1318863998141,271.4638044703638,4.668081929450295,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1331,573,0.35427013704235205,276.1318863998141,272.0875331591176,4.044353240696523,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1331,574,1.143000756780157,276.1318863998141,272.7056862809494,3.426200118864699,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1331,575,1.9884505173627018,276.1318863998141,273.3540724909378,2.7778139088762828,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1331,576,2.849992114024173,276.1318863998141,273.9809970776254,2.150889322188732,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1331,577,3.722105136881539,276.1318863998141,274.56770504184215,1.564181357971961,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1331,578,4.59742158715078,276.1318863998141,275.0841784095657,1.047707990248398,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1332,568,4.46265745492525,276.2141114989433,269.2075880100188,7.006523488924472,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1332,569,3.713897984597854,276.2141114989433,269.75233043675394,6.4617810621893454,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1332,570,2.9472042158628993,276.2141114989433,270.31654511910597,5.897566379837315,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1332,571,2.1627970431827475,276.2141114989433,270.89166725261515,5.322444246328132,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1332,572,1.3643881119388326,276.2141114989433,271.4638044703638,4.750307028579471,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1332,573,0.560227739406044,276.2141114989433,272.0875331591176,4.1265783398256985,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1332,574,0.3368575366531089,276.2141114989433,272.7056862809494,3.5084252179938744,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1332,575,1.161617669459277,276.2141114989433,273.3540724909378,2.860039008005458,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1332,576,2.021592758198344,276.2141114989433,273.9809970776254,2.2331144213179073,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1332,577,2.8933988905783394,276.2141114989433,274.56770504184215,1.6464064571011363,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1332,578,3.768629376842463,276.2141114989433,275.0841784095657,1.1299330893775732,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1332,579,4.649318119896714,276.2141114989433,275.59386062551937,0.6202508734239132,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1333,569,4.549328488909121,276.3026041211208,269.75233043675394,6.550273684366857,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1333,570,3.782430140795753,276.3026041211208,270.31654511910597,5.9860590020148265,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1333,571,2.9973041704171672,276.3026041211208,270.89166725261515,5.410936868505644,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1333,572,2.1967414822869107,276.3026041211208,271.4638044703638,4.838799650756982,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1333,573,1.3813787967100308,276.3026041211208,272.0875331591176,4.21507096200321,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1333,574,0.5539073749283411,276.3026041211208,272.7056862809494,3.596917840171386,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1333,575,0.3331033022952397,276.3026041211208,273.3540724909378,2.94853163018297,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1333,576,1.1819337121852296,276.3026041211208,273.9809970776254,2.321607043495419,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1333,577,2.052929224303632,276.3026041211208,274.56770504184215,1.734899079278648,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1333,578,2.927996243166975,276.3026041211208,275.0841784095657,1.218425711555085,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1333,579,3.8086391165349087,276.3026041211208,275.59386062551937,0.7087434956014249,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1333,580,4.689283724621465,276.3026041211208,276.0535990542539,0.24900506686691415,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1334,570,4.631883480831547,276.4061577632341,270.31654511910597,6.089612644128124,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1334,571,3.8467633823774685,276.4061577632341,270.89166725261515,5.514490510618941,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1334,572,3.045950789162572,276.4061577632341,271.4638044703638,4.94235329287028,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1334,573,2.229480811758661,276.4061577632341,272.0875331591176,4.318624604116508,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1334,574,1.395606624375223,276.4061577632341,272.7056862809494,3.7004714822846836,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1334,575,0.547001297987506,276.4061577632341,273.3540724909378,3.0520852722962672,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1334,576,0.33547162324106267,276.4061577632341,273.9809970776254,2.4251606856087164,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1334,577,1.2005334522619373,276.4061577632341,274.56770504184215,1.8384527213919455,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1334,578,2.07514852721437,276.4061577632341,275.0841784095657,1.3219793536683824,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1334,579,2.955696447539884,276.4061577632341,275.59386062551937,0.8122971377147223,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1334,580,3.836312982539335,276.4061577632341,276.0535990542539,0.3525587089802116,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1334,581,4.718023116730134,276.4061577632341,276.3976304257261,0.008527337507985067,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1335,571,4.711580716702221,276.52532160828423,270.89166725261515,5.63365435566908,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1335,572,3.910897157942172,276.52532160828423,271.4638044703638,5.0615171379204185,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1335,573,3.094374266309766,276.52532160828423,272.0875331591176,4.437788449166646,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1335,574,2.2599356672259563,276.52532160828423,272.7056862809494,3.8196353273348223,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1335,575,1.4078783789802465,276.52532160828423,273.3540724909378,3.171249117346406,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1335,576,0.5462625925322172,276.52532160828423,273.9809970776254,2.544324530658855,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1335,577,0.3371682665969463,276.52532160828423,274.56770504184215,1.9576165664420841,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1335,578,1.2083975008249446,276.52532160828423,275.0841784095657,1.441143198718521,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1335,579,2.0886750728631545,276.52532160828423,275.59386062551937,0.931460982764861,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1335,580,2.9692308852630265,276.52532160828423,276.0535990542539,0.47172255403035024,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1335,581,3.8509267923449158,276.52532160828423,276.3976304257261,0.12769118255812373,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1335,582,4.733082219864769,276.52532160828423,276.6265374873176,0.10121587903336149,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1336,572,4.7846165509892185,276.6791626135646,271.4638044703638,5.215358143200774,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1336,573,3.9682466884002996,276.6791626135646,272.0875331591176,4.591629454447002,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1336,574,3.1338301964209694,276.6791626135646,272.7056862809494,3.973476332615178,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1336,575,2.281530207996371,276.6791626135646,273.3540724909378,3.3250901226267615,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1336,576,1.4179867488802498,276.6791626135646,273.9809970776254,2.6981655359392107,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1336,577,0.5462071768111425,276.6791626135646,274.56770504184215,2.1114575717224398,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1336,578,0.3349527130805319,276.6791626135646,275.0841784095657,1.5949842039988766,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1336,579,1.213490650973464,276.6791626135646,275.59386062551937,1.0853019880452166,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1336,580,2.0939172213819717,276.6791626135646,276.0535990542539,0.6255635593107058,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1336,581,2.975590166672834,276.6791626135646,276.3976304257261,0.28153218783847933,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1336,582,3.857739568711214,276.6791626135646,276.6265374873176,0.052625126246994114,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1336,583,4.742076979552311,276.6791626135646,276.75871461830377,0.07955200473918467,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1337,573,4.857789564194816,276.84634247703696,272.0875331591176,4.758809317919372,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1337,574,4.023514425225784,276.84634247703696,272.7056862809494,4.140656196087548,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1337,575,3.1712929161463514,276.84634247703696,273.3540724909378,3.4922699860991315,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1337,576,2.307652809674807,276.84634247703696,273.9809970776254,2.8653453994115807,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1337,577,1.4348397157871084,276.84634247703696,274.56770504184215,2.2786374351948098,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1337,578,0.559693567945893,276.84634247703696,275.0841784095657,1.7621640674712467,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1337,579,0.3236913498998576,276.84634247703696,275.59386062551937,1.2524818515175866,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1337,580,1.203312444878705,276.84634247703696,276.0535990542539,0.7927434227830759,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1337,581,2.0849391190152264,276.84634247703696,276.3976304257261,0.44871205131084935,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1337,582,2.9670797242406652,276.84634247703696,276.6265374873176,0.21980498971936413,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1337,583,3.851412947218186,276.84634247703696,276.75871461830377,0.08762785873318535,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1337,584,4.7416137137054815,276.84634247703696,276.8377066922347,0.008635784802265789,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1338,574,4.922694485746594,277.05010289244603,272.7056862809494,4.3444166114966265,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1338,575,4.070602718271583,277.05010289244603,273.3540724909378,3.69603040150821,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1338,576,3.2070351915749247,277.05010289244603,273.9809970776254,3.0691058148206594,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1338,577,2.3341928326511563,277.05010289244603,274.56770504184215,2.4823978506038884,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1338,578,1.4586067393235216,277.05010289244603,275.0841784095657,1.9659244828803253,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1338,579,0.5779490115918627,277.05010289244603,275.59386062551937,1.4562422669266653,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1338,580,0.30374945267439474,277.05010289244603,276.0535990542539,0.9965038381921545,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1338,581,1.1850697616596264,277.05010289244603,276.3976304257261,0.652472466719928,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1338,582,2.067192898594628,277.05010289244603,276.6265374873176,0.42356540512844276,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1338,583,2.9515214686666136,277.05010289244603,276.75871461830377,0.291388274142264,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1338,584,3.84172032298031,277.05010289244603,276.8377066922347,0.21239620021134442,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1338,585,4.732316600778104,277.05010289244603,276.88055464751244,0.1695482449335941,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1339,575,4.979155174324252,277.23114703714947,273.3540724909378,3.877074546211645,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1339,576,4.115689116053349,277.23114703714947,273.9809970776254,3.2501499595240944,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1339,577,3.2429063569582177,277.23114703714947,274.56770504184215,2.6634419953073234,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1339,578,2.367335928844907,277.23114703714947,275.0841784095657,2.1469686275837603,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1339,579,1.4865299862431363,277.23114703714947,275.59386062551937,1.6372864116301002,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1339,580,0.6058503858214576,277.23114703714947,276.0535990542539,1.1775479828955895,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1339,581,0.2760838278494462,277.23114703714947,276.3976304257261,0.833516611423363,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1339,582,1.1581519503070572,277.23114703714947,276.6265374873176,0.6046095498318778,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1339,583,2.042482763697153,277.23114703714947,276.75871461830377,0.472432418845699,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1339,584,2.9326862259709903,277.23114703714947,276.8377066922347,0.3934403449147794,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1339,585,3.823285536027887,277.23114703714947,276.88055464751244,0.3505923896370291,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1339,586,4.718159238516648,277.23114703714947,276.92560524077294,0.3055417963765308,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1340,577,4.160707252379091,277.3900645490319,274.56770504184215,2.8223595071897307,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1340,578,3.2851936259526506,277.3900645490319,275.0841784095657,2.3058861394661676,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1340,579,2.404425860782569,277.3900645490319,275.59386062551937,1.7962039235125076,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1340,580,1.5237557711129437,277.3900645490319,276.0535990542539,1.3364654947779968,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1340,581,0.642042771160914,277.3900645490319,276.3976304257261,0.9924341233057703,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1340,582,0.2401226769799379,277.3900645490319,276.6265374873176,0.7635270617142851,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1340,583,1.124463249732953,277.3900645490319,276.75871461830377,0.6313499307281063,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1340,584,2.0146770907517677,277.3900645490319,276.8377066922347,0.5523578567971867,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1340,585,2.905279726635643,277.3900645490319,276.88055464751244,0.5095099015194364,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1340,586,3.8001607597574143,277.3900645490319,276.92560524077294,0.4644593082589381,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1340,587,4.695952441198717,277.3900645490319,276.97861003128014,0.4114545177517357,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1341,578,4.210220213955573,277.45659147899653,275.0841784095657,2.37241306943082,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1341,579,3.3294993512539026,277.45659147899653,275.59386062551937,1.86273085347716,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1341,580,2.448871160351259,277.45659147899653,276.0535990542539,1.4029924247426493,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1341,581,1.5671915294564485,277.45659147899653,276.3976304257261,1.0589610532704228,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1341,582,0.6851052546871909,277.45659147899653,276.6265374873176,0.8300539916789376,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1341,583,0.19982594926582903,277.45659147899653,276.75871461830377,0.6978768606927588,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1341,584,1.0896865833807217,277.45659147899653,276.8377066922347,0.6188847867618392,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1341,585,1.9802484945076855,277.45659147899653,276.88055464751244,0.5760368314840889,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1341,586,2.8751242564452575,277.45659147899653,276.92560524077294,0.5309862382235906,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1341,587,3.770906718549263,277.45659147899653,276.97861003128014,0.4779814477163882,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1341,588,4.6686474443889905,277.45659147899653,277.0287115946626,0.4278798843339473,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1342,579,4.263024565962545,277.4780291071129,275.59386062551937,1.8841684815935196,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1342,580,3.3824190692461693,277.4780291071129,276.0535990542539,1.4244300528590088,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1342,581,2.5007511291610034,277.4780291071129,276.3976304257261,1.0803986813867823,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1342,582,1.6186497490192184,277.4780291071129,276.6265374873176,0.8514916197952971,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1342,583,0.7345092307112492,277.4780291071129,276.75871461830377,0.7193144888091183,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1342,584,0.15804635395982672,277.4780291071129,276.8377066922347,0.6403224148781987,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1342,585,1.0469915854485128,277.4780291071129,276.88055464751244,0.5974744596004484,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1342,586,1.9417657556976216,277.4780291071129,276.92560524077294,0.5524238663399501,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1342,587,2.8375021480168106,277.4780291071129,276.97861003128014,0.4994190758327477,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1342,588,3.735214960346985,277.4780291071129,277.0287115946626,0.4493175124503068,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1342,589,4.635002620279715,277.4780291071129,277.055259640122,0.4227694669908715,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1343,580,4.3218913139967,277.44273524961204,276.0535990542539,1.3891361953581622,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1343,581,3.440227434342098,277.44273524961204,276.3976304257261,1.0451048238859357,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1343,582,2.5581187970850663,277.44273524961204,276.6265374873176,0.8161977622944505,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1343,583,1.6738826362681634,277.44273524961204,276.75871461830377,0.6840206313082717,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1343,584,0.7840872017830789,277.44273524961204,276.8377066922347,0.6050285573773522,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1343,585,0.11266876230793198,277.44273524961204,276.88055464751244,0.5621806020996019,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1343,586,1.0028224568686055,277.44273524961204,276.92560524077294,0.5171300088391035,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1343,587,1.8983056366138797,277.44273524961204,276.97861003128014,0.4641252183319011,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1343,588,2.7959287991649524,277.44273524961204,277.0287115946626,0.41402365494946025,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1343,589,3.6956615781210123,277.44273524961204,277.055259640122,0.3874756094900249,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1343,590,4.59366710265339,277.44273524961204,277.0588453688541,0.38388988075791985,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1344,581,4.385037186843462,277.40597477669405,276.3976304257261,1.0083443509679455,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1344,582,3.502923186425863,277.40597477669405,276.6265374873176,0.7794372893764603,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1344,583,2.6186579482628285,277.40597477669405,276.75871461830377,0.6472601583902815,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1344,584,1.7286415504667354,277.40597477669405,276.8377066922347,0.5682680844593619,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1344,585,0.8386159192383607,277.40597477669405,276.88055464751244,0.5254201291816116,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1344,586,0.07325660379786252,277.40597477669405,276.92560524077294,0.4803695359211133,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1344,587,0.9542818451589715,277.40597477669405,276.97861003128014,0.4273647454139109,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1344,588,1.851474666313309,277.40597477669405,277.0287115946626,0.37726318203147,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1344,589,2.751059085152465,277.40597477669405,277.055259640122,0.3507151365720347,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1344,590,3.6489983283087413,277.40597477669405,277.0588453688541,0.3471294078399296,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1344,591,4.547487201741212,277.40597477669405,277.04260013432236,0.3633746423716957,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1345,582,4.451162621158633,277.3648014226378,276.6265374873176,0.7382639353202194,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1345,583,3.566878099963612,277.3648014226378,276.75871461830377,0.6060868043340406,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1345,584,2.676791250732861,277.3648014226378,276.8377066922347,0.527094730403121,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1345,585,1.7864204908139512,277.3648014226378,276.88055464751244,0.48424677512537073,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1345,586,0.8923663485362892,277.3648014226378,276.92560524077294,0.4391961818648724,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1345,587,0.05273869547117412,277.3648014226378,276.97861003128014,0.38619139135767,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1345,588,0.9041735729383026,277.3648014226378,277.0287115946626,0.3360898279752291,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1345,589,1.8031532602638063,277.3648014226378,277.055259640122,0.3095417825157938,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1345,590,2.7009315818806043,277.3648014226378,277.0588453688541,0.30595605378368873,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1345,591,3.5993645494726128,277.3648014226378,277.04260013432236,0.3222012883154548,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1345,592,4.4988707205253355,277.3648014226378,277.010422987627,0.35437843501080124,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1346,583,4.5174413344281605,277.3374547208658,276.75871461830377,0.5787401025620511,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1346,584,3.6273217461372274,277.3374547208658,276.8377066922347,0.49974802863113155,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1346,585,2.736858728542626,277.3374547208658,276.88055464751244,0.45690007335338123,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1346,586,1.8423235573590202,277.3374547208658,276.92560524077294,0.4118494800928829,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1346,587,0.9474204346539982,277.3374547208658,276.97861003128014,0.3588446895856805,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1346,588,0.07483154415084695,277.3374547208658,277.0287115946626,0.3087431262032396,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1346,589,0.8536347286749687,277.3374547208658,277.055259640122,0.2821950807438043,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1346,590,1.7507067944119095,277.3374547208658,277.0588453688541,0.27860935201169923,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1346,591,2.6489828104387745,277.3374547208658,277.04260013432236,0.2948545865434653,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1346,592,3.5484257537674484,277.3374547208658,277.010422987627,0.32703173323881174,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1346,593,4.4438586521175445,277.3374547208658,276.96483027107706,0.3726244497887592,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1347,584,4.5813691621610415,277.28675836402067,276.8377066922347,0.4490516717859805,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1347,585,3.6908634721430778,277.28675836402067,276.88055464751244,0.4062037165082302,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1347,586,2.7961922716437217,277.28675836402067,276.92560524077294,0.36115312324773186,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1347,587,1.9007473188196269,277.28675836402067,276.97861003128014,0.30814833274052944,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1347,588,1.003884121798939,277.28675836402067,277.0287115946626,0.25804676935808857,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1347,589,0.11760612228963709,277.28675836402067,277.055259640122,0.23149872389865322,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1347,590,0.7977677920297289,277.28675836402067,277.0588453688541,0.22791299516654817,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1347,591,1.695290476585066,277.28675836402067,277.04260013432236,0.24415822969831424,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1347,592,2.5945554840858556,277.28675836402067,277.010422987627,0.2763353763936607,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1347,593,3.489897191895467,277.28675836402067,276.96483027107706,0.32192809294360814,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1347,594,4.383136248167497,277.28675836402067,276.90213386167363,0.3846245023470374,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1348,585,4.643228850702916,277.25024973844125,276.88055464751244,0.3696950909288148,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1348,586,3.748500170734955,277.25024973844125,276.92560524077294,0.3246444976683165,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1348,587,2.852912213861462,277.25024973844125,276.97861003128014,0.2716397071611141,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1348,588,1.9555079186748354,277.25024973844125,277.0287115946626,0.2215381437786732,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1348,589,1.0564237076097887,277.25024973844125,277.055259640122,0.19499009831923786,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1348,590,0.1672242207337168,277.25024973844125,277.0588453688541,0.1914043695871328,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1348,591,0.7443081955749462,277.25024973844125,277.04260013432236,0.20764960411889888,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1348,592,1.6426239892318766,277.25024973844125,277.010422987627,0.23982675081424532,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1348,593,2.537713368369246,277.25024973844125,276.96483027107706,0.28541946736419277,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1348,594,3.4308600000582925,277.25024973844125,276.90213386167363,0.348115876767622,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1348,595,4.327918365681124,277.25024973844125,276.8858861927683,0.3643635456729726,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1349,586,4.699893294533416,277.2089595238517,276.92560524077294,0.2833542830787792,same_direction
calibration,1,KITTI_odometry,05,5.0,100,1349,587,3.804233758590556,277.2089595238517,276.97861003128014,0.23034949257157677,same_direction
