dataset,sequence,camera,split,pair_id,query_frame,reference_frame,query_image_path,reference_image_path,temporal_separation_frames,spatial_distance_m,heading_difference_deg,traversal_class,pair_class,binary_label
KITTI_odometry,05,image_0,stress,05_002581_000856,2581,856,sequences/05/image_0/002581.png,sequences/05/image_0/000856.png,1725,30.360973579,0.020184263,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000857,2581,857,sequences/05/image_0/002581.png,sequences/05/image_0/000857.png,1724,31.154501491,0.104820457,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000858,2581,858,sequences/05/image_0/002581.png,sequences/05/image_0/000858.png,1723,31.945123843,0.130015051,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000859,2581,859,sequences/05/image_0/002581.png,sequences/05/image_0/000859.png,1722,32.727451007,0.123614496,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000860,2581,860,sequences/05/image_0/002581.png,sequences/05/image_0/000860.png,1721,33.500489421,0.100306316,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000861,2581,861,sequences/05/image_0/002581.png,sequences/05/image_0/000861.png,1720,34.258557707,0.057146326,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000862,2581,862,sequences/05/image_0/002581.png,sequences/05/image_0/000862.png,1719,35.000942954,0.040537064,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000863,2581,863,sequences/05/image_0/002581.png,sequences/05/image_0/000863.png,1718,35.723634372,0.036802810,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000864,2581,864,sequences/05/image_0/002581.png,sequences/05/image_0/000864.png,1717,36.429212651,0.069695316,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000865,2581,865,sequences/05/image_0/002581.png,sequences/05/image_0/000865.png,1716,37.117828519,0.152850006,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000866,2581,866,sequences/05/image_0/002581.png,sequences/05/image_0/000866.png,1715,37.787043161,0.231030818,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000867,2581,867,sequences/05/image_0/002581.png,sequences/05/image_0/000867.png,1714,38.440999848,0.347393920,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000868,2581,868,sequences/05/image_0/002581.png,sequences/05/image_0/000868.png,1713,39.075918291,0.491640808,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000869,2581,869,sequences/05/image_0/002581.png,sequences/05/image_0/000869.png,1712,39.685061406,0.675469108,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000870,2581,870,sequences/05/image_0/002581.png,sequences/05/image_0/000870.png,1711,40.274414159,0.846345127,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000871,2581,871,sequences/05/image_0/002581.png,sequences/05/image_0/000871.png,1710,40.841322299,1.011553380,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000872,2581,872,sequences/05/image_0/002581.png,sequences/05/image_0/000872.png,1709,41.390000098,1.180556869,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000873,2581,873,sequences/05/image_0/002581.png,sequences/05/image_0/000873.png,1708,41.917439809,1.319909946,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000874,2581,874,sequences/05/image_0/002581.png,sequences/05/image_0/000874.png,1707,42.424183370,1.377894119,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000875,2581,875,sequences/05/image_0/002581.png,sequences/05/image_0/000875.png,1706,42.909039480,1.285418672,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000876,2581,876,sequences/05/image_0/002581.png,sequences/05/image_0/000876.png,1705,43.373172979,1.076549588,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000877,2581,877,sequences/05/image_0/002581.png,sequences/05/image_0/000877.png,1704,43.823845623,0.716309286,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000878,2581,878,sequences/05/image_0/002581.png,sequences/05/image_0/000878.png,1703,44.266928354,0.208530301,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000879,2581,879,sequences/05/image_0/002581.png,sequences/05/image_0/000879.png,1702,44.705695855,0.472721153,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000880,2581,880,sequences/05/image_0/002581.png,sequences/05/image_0/000880.png,1701,45.144723201,1.379793872,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000881,2581,881,sequences/05/image_0/002581.png,sequences/05/image_0/000881.png,1700,45.576026316,2.408953091,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000882,2581,882,sequences/05/image_0/002581.png,sequences/05/image_0/000882.png,1699,46.007846462,3.558049314,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000883,2581,883,sequences/05/image_0/002581.png,sequences/05/image_0/000883.png,1698,46.425310409,4.849072248,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000884,2581,884,sequences/05/image_0/002581.png,sequences/05/image_0/000884.png,1697,46.840470080,6.329211464,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000885,2581,885,sequences/05/image_0/002581.png,sequences/05/image_0/000885.png,1696,47.254228613,8.036129525,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000886,2581,886,sequences/05/image_0/002581.png,sequences/05/image_0/000886.png,1695,47.648883843,9.919124632,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000887,2581,887,sequences/05/image_0/002581.png,sequences/05/image_0/000887.png,1694,48.049689045,11.939889544,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000888,2581,888,sequences/05/image_0/002581.png,sequences/05/image_0/000888.png,1693,48.426352578,14.068972322,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000889,2581,889,sequences/05/image_0/002581.png,sequences/05/image_0/000889.png,1692,48.807309092,16.281847146,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000890,2581,890,sequences/05/image_0/002581.png,sequences/05/image_0/000890.png,1691,49.161064650,18.539020107,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000891,2581,891,sequences/05/image_0/002581.png,sequences/05/image_0/000891.png,1690,49.526183864,20.854851678,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000892,2581,892,sequences/05/image_0/002581.png,sequences/05/image_0/000892.png,1689,49.865408932,23.244021149,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000893,2581,893,sequences/05/image_0/002581.png,sequences/05/image_0/000893.png,1688,50.204852863,25.730896108,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000894,2581,894,sequences/05/image_0/002581.png,sequences/05/image_0/000894.png,1687,50.515899420,28.293197551,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000895,2581,895,sequences/05/image_0/002581.png,sequences/05/image_0/000895.png,1686,50.838037163,30.917326137,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000896,2581,896,sequences/05/image_0/002581.png,sequences/05/image_0/000896.png,1685,51.151602407,33.626739194,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000897,2581,897,sequences/05/image_0/002581.png,sequences/05/image_0/000897.png,1684,51.431886258,36.318685472,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000898,2581,898,sequences/05/image_0/002581.png,sequences/05/image_0/000898.png,1683,51.727258325,39.046066283,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000899,2581,899,sequences/05/image_0/002581.png,sequences/05/image_0/000899.png,1682,51.987631451,41.804470328,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000900,2581,900,sequences/05/image_0/002581.png,sequences/05/image_0/000900.png,1681,52.282047384,44.747597926,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000901,2581,901,sequences/05/image_0/002581.png,sequences/05/image_0/000901.png,1680,52.548751637,47.697347845,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000902,2581,902,sequences/05/image_0/002581.png,sequences/05/image_0/000902.png,1679,52.823849979,50.498148284,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000903,2581,903,sequences/05/image_0/002581.png,sequences/05/image_0/000903.png,1678,53.072369123,53.395205929,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000904,2581,904,sequences/05/image_0/002581.png,sequences/05/image_0/000904.png,1677,53.266404598,56.356906518,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000905,2581,905,sequences/05/image_0/002581.png,sequences/05/image_0/000905.png,1676,53.484310834,59.355355659,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000906,2581,906,sequences/05/image_0/002581.png,sequences/05/image_0/000906.png,1675,53.676001769,62.423492545,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002581_000907,2581,907,sequences/05/image_0/002581.png,sequences/05/image_0/000907.png,1674,53.897478655,65.454563106,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002581_001538,2581,1538,sequences/05/image_0/002581.png,sequences/05/image_0/001538.png,1043,7.767739296,82.853700655,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001539,2581,1539,sequences/05/image_0/002581.png,sequences/05/image_0/001539.png,1042,7.628605674,82.972155486,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001540,2581,1540,sequences/05/image_0/002581.png,sequences/05/image_0/001540.png,1041,7.490445635,83.090930309,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001541,2581,1541,sequences/05/image_0/002581.png,sequences/05/image_0/001541.png,1040,7.352917598,83.204607953,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001542,2581,1542,sequences/05/image_0/002581.png,sequences/05/image_0/001542.png,1039,7.219601853,83.319520250,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001543,2581,1543,sequences/05/image_0/002581.png,sequences/05/image_0/001543.png,1038,7.091270499,83.440544159,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001544,2581,1544,sequences/05/image_0/002581.png,sequences/05/image_0/001544.png,1037,6.967406163,83.573070072,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001545,2581,1545,sequences/05/image_0/002581.png,sequences/05/image_0/001545.png,1036,6.848891235,83.715407029,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001546,2581,1546,sequences/05/image_0/002581.png,sequences/05/image_0/001546.png,1035,6.736177823,83.851525499,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001547,2581,1547,sequences/05/image_0/002581.png,sequences/05/image_0/001547.png,1034,6.628384755,84.011709139,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001548,2581,1548,sequences/05/image_0/002581.png,sequences/05/image_0/001548.png,1033,6.520547151,84.190630166,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001549,2581,1549,sequences/05/image_0/002581.png,sequences/05/image_0/001549.png,1032,6.407227760,84.375617911,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001550,2581,1550,sequences/05/image_0/002581.png,sequences/05/image_0/001550.png,1031,6.289176738,84.563400427,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001551,2581,1551,sequences/05/image_0/002581.png,sequences/05/image_0/001551.png,1030,6.170477286,84.765881113,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001552,2581,1552,sequences/05/image_0/002581.png,sequences/05/image_0/001552.png,1029,6.054492650,84.976464046,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001553,2581,1553,sequences/05/image_0/002581.png,sequences/05/image_0/001553.png,1028,5.944323931,85.189216573,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001554,2581,1554,sequences/05/image_0/002581.png,sequences/05/image_0/001554.png,1027,5.844739394,85.387140906,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001555,2581,1555,sequences/05/image_0/002581.png,sequences/05/image_0/001555.png,1026,5.760709541,85.554508297,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001556,2581,1556,sequences/05/image_0/002581.png,sequences/05/image_0/001556.png,1025,5.694439092,85.658012821,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001557,2581,1557,sequences/05/image_0/002581.png,sequences/05/image_0/001557.png,1024,5.650429812,85.644136719,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001558,2581,1558,sequences/05/image_0/002581.png,sequences/05/image_0/001558.png,1023,5.630534626,85.592935089,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001559,2581,1559,sequences/05/image_0/002581.png,sequences/05/image_0/001559.png,1022,5.638101521,85.531979963,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001560,2581,1560,sequences/05/image_0/002581.png,sequences/05/image_0/001560.png,1021,5.680109605,85.473430420,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001561,2581,1561,sequences/05/image_0/002581.png,sequences/05/image_0/001561.png,1020,5.766191132,85.397298772,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001562,2581,1562,sequences/05/image_0/002581.png,sequences/05/image_0/001562.png,1019,5.899984810,85.289918417,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001563,2581,1563,sequences/05/image_0/002581.png,sequences/05/image_0/001563.png,1018,6.074915698,85.247204071,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001564,2581,1564,sequences/05/image_0/002581.png,sequences/05/image_0/001564.png,1017,6.287498050,85.221728078,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001565,2581,1565,sequences/05/image_0/002581.png,sequences/05/image_0/001565.png,1016,6.541862140,85.179977977,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001566,2581,1566,sequences/05/image_0/002581.png,sequences/05/image_0/001566.png,1015,6.846081141,85.196596230,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002581_001567,2581,1567,sequences/05/image_0/002581.png,sequences/05/image_0/001567.png,1014,7.208533032,85.288134943,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000792,2582,792,sequences/05/image_0/002582.png,sequences/05/image_0/000792.png,1790,8.851599487,69.071500938,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000793,2582,793,sequences/05/image_0/002582.png,sequences/05/image_0/000793.png,1789,8.568074325,67.648033657,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000794,2582,794,sequences/05/image_0/002582.png,sequences/05/image_0/000794.png,1788,8.265934008,65.999301348,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000795,2582,795,sequences/05/image_0/002582.png,sequences/05/image_0/000795.png,1787,7.980425664,64.366233573,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000796,2582,796,sequences/05/image_0/002582.png,sequences/05/image_0/000796.png,1786,7.683393930,62.556705540,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000797,2582,797,sequences/05/image_0/002582.png,sequences/05/image_0/000797.png,1785,7.393372760,60.693188575,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000798,2582,798,sequences/05/image_0/002582.png,sequences/05/image_0/000798.png,1784,7.096426432,58.781200374,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000799,2582,799,sequences/05/image_0/002582.png,sequences/05/image_0/000799.png,1783,6.796847411,56.757801898,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000800,2582,800,sequences/05/image_0/002582.png,sequences/05/image_0/000800.png,1782,6.512961588,54.636469589,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000801,2582,801,sequences/05/image_0/002582.png,sequences/05/image_0/000801.png,1781,6.211517935,52.444731341,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000802,2582,802,sequences/05/image_0/002582.png,sequences/05/image_0/000802.png,1780,5.923038802,50.177750291,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000803,2582,803,sequences/05/image_0/002582.png,sequences/05/image_0/000803.png,1779,5.607721022,47.823587007,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000804,2582,804,sequences/05/image_0/002582.png,sequences/05/image_0/000804.png,1778,5.294097306,45.451716478,oblique,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000805,2582,805,sequences/05/image_0/002582.png,sequences/05/image_0/000805.png,1777,4.946249294,43.013665431,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000806,2582,806,sequences/05/image_0/002582.png,sequences/05/image_0/000806.png,1776,4.585617760,40.532874373,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000807,2582,807,sequences/05/image_0/002582.png,sequences/05/image_0/000807.png,1775,4.235299234,38.000870088,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000808,2582,808,sequences/05/image_0/002582.png,sequences/05/image_0/000808.png,1774,3.860738765,35.446535432,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000809,2582,809,sequences/05/image_0/002582.png,sequences/05/image_0/000809.png,1773,3.491526420,32.879057513,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000810,2582,810,sequences/05/image_0/002582.png,sequences/05/image_0/000810.png,1772,3.093868592,30.305848886,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000811,2582,811,sequences/05/image_0/002582.png,sequences/05/image_0/000811.png,1771,2.703332202,27.764764581,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000812,2582,812,sequences/05/image_0/002582.png,sequences/05/image_0/000812.png,1770,2.287446422,25.316741767,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000813,2582,813,sequences/05/image_0/002582.png,sequences/05/image_0/000813.png,1769,1.871320368,22.842487861,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000814,2582,814,sequences/05/image_0/002582.png,sequences/05/image_0/000814.png,1768,1.437463116,20.427226071,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000815,2582,815,sequences/05/image_0/002582.png,sequences/05/image_0/000815.png,1767,1.008989800,18.016240276,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000816,2582,816,sequences/05/image_0/002582.png,sequences/05/image_0/000816.png,1766,0.653677853,15.494835384,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000817,2582,817,sequences/05/image_0/002582.png,sequences/05/image_0/000817.png,1765,0.578019674,13.028149925,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000818,2582,818,sequences/05/image_0/002582.png,sequences/05/image_0/000818.png,1764,0.882825018,10.624861354,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000819,2582,819,sequences/05/image_0/002582.png,sequences/05/image_0/000819.png,1763,1.357189931,8.334978406,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000820,2582,820,sequences/05/image_0/002582.png,sequences/05/image_0/000820.png,1762,1.885273214,6.244506326,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000821,2582,821,sequences/05/image_0/002582.png,sequences/05/image_0/000821.png,1761,2.438524449,4.327871267,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000822,2582,822,sequences/05/image_0/002582.png,sequences/05/image_0/000822.png,1760,3.026028411,2.680851084,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000823,2582,823,sequences/05/image_0/002582.png,sequences/05/image_0/000823.png,1759,3.625899890,1.277508429,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000824,2582,824,sequences/05/image_0/002582.png,sequences/05/image_0/000824.png,1758,4.251594085,0.240189343,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000825,2582,825,sequences/05/image_0/002582.png,sequences/05/image_0/000825.png,1757,4.892487881,0.512189769,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002582_000826,2582,826,sequences/05/image_0/002582.png,sequences/05/image_0/000826.png,1756,5.550063370,1.186463586,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000827,2582,827,sequences/05/image_0/002582.png,sequences/05/image_0/000827.png,1755,6.228216057,1.705359140,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000828,2582,828,sequences/05/image_0/002582.png,sequences/05/image_0/000828.png,1754,6.922817816,2.042989728,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000829,2582,829,sequences/05/image_0/002582.png,sequences/05/image_0/000829.png,1753,7.633404172,2.232010246,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000830,2582,830,sequences/05/image_0/002582.png,sequences/05/image_0/000830.png,1752,8.355820767,2.268773736,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000831,2582,831,sequences/05/image_0/002582.png,sequences/05/image_0/000831.png,1751,9.095264741,2.207211238,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000832,2582,832,sequences/05/image_0/002582.png,sequences/05/image_0/000832.png,1750,9.852903159,2.078366149,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002582_000833,2582,833,sequences/05/image_0/002582.png,sequences/05/image_0/000833.png,1749,10.625146249,1.907789086,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000834,2582,834,sequences/05/image_0/002582.png,sequences/05/image_0/000834.png,1748,11.408636354,1.728463810,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000835,2582,835,sequences/05/image_0/002582.png,sequences/05/image_0/000835.png,1747,12.196753572,1.558156619,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000836,2582,836,sequences/05/image_0/002582.png,sequences/05/image_0/000836.png,1746,12.993421386,1.438186080,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000837,2582,837,sequences/05/image_0/002582.png,sequences/05/image_0/000837.png,1745,13.795245891,1.338033164,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000838,2582,838,sequences/05/image_0/002582.png,sequences/05/image_0/000838.png,1744,14.604226434,1.245341601,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000839,2582,839,sequences/05/image_0/002582.png,sequences/05/image_0/000839.png,1743,15.414924475,1.211437484,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000840,2582,840,sequences/05/image_0/002582.png,sequences/05/image_0/000840.png,1742,16.224836089,1.170620215,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000841,2582,841,sequences/05/image_0/002582.png,sequences/05/image_0/000841.png,1741,17.034323659,1.150305585,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000842,2582,842,sequences/05/image_0/002582.png,sequences/05/image_0/000842.png,1740,17.844648606,1.122402075,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000843,2582,843,sequences/05/image_0/002582.png,sequences/05/image_0/000843.png,1739,18.661773446,1.090998817,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000844,2582,844,sequences/05/image_0/002582.png,sequences/05/image_0/000844.png,1738,19.484727811,1.056389631,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000845,2582,845,sequences/05/image_0/002582.png,sequences/05/image_0/000845.png,1737,20.312489647,1.031263643,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000846,2582,846,sequences/05/image_0/002582.png,sequences/05/image_0/000846.png,1736,21.138141731,1.007396945,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000847,2582,847,sequences/05/image_0/002582.png,sequences/05/image_0/000847.png,1735,21.963302795,0.929614732,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000848,2582,848,sequences/05/image_0/002582.png,sequences/05/image_0/000848.png,1734,22.787905480,0.824234888,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000849,2582,849,sequences/05/image_0/002582.png,sequences/05/image_0/000849.png,1733,23.609953657,0.719391812,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000850,2582,850,sequences/05/image_0/002582.png,sequences/05/image_0/000850.png,1732,24.432752485,0.621604776,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000851,2582,851,sequences/05/image_0/002582.png,sequences/05/image_0/000851.png,1731,25.251976995,0.540969038,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000852,2582,852,sequences/05/image_0/002582.png,sequences/05/image_0/000852.png,1730,26.066897379,0.433974875,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000853,2582,853,sequences/05/image_0/002582.png,sequences/05/image_0/000853.png,1729,26.879860057,0.317821683,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000854,2582,854,sequences/05/image_0/002582.png,sequences/05/image_0/000854.png,1728,27.691477103,0.216002558,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000855,2582,855,sequences/05/image_0/002582.png,sequences/05/image_0/000855.png,1727,28.498365851,0.122092583,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000856,2582,856,sequences/05/image_0/002582.png,sequences/05/image_0/000856.png,1726,29.299711072,0.056420194,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000857,2582,857,sequences/05/image_0/002582.png,sequences/05/image_0/000857.png,1725,30.093236301,0.028216000,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000858,2582,858,sequences/05/image_0/002582.png,sequences/05/image_0/000858.png,1724,30.883856982,0.053410594,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000859,2582,859,sequences/05/image_0/002582.png,sequences/05/image_0/000859.png,1723,31.666183515,0.047010039,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000860,2582,860,sequences/05/image_0/002582.png,sequences/05/image_0/000860.png,1722,32.439220673,0.023701859,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000861,2582,861,sequences/05/image_0/002582.png,sequences/05/image_0/000861.png,1721,33.197286535,0.019458131,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000862,2582,862,sequences/05/image_0/002582.png,sequences/05/image_0/000862.png,1720,33.939669732,0.036067393,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000863,2582,863,sequences/05/image_0/002582.png,sequences/05/image_0/000863.png,1719,34.662360117,0.039801647,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000864,2582,864,sequences/05/image_0/002582.png,sequences/05/image_0/000864.png,1718,35.367938143,0.006909141,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000865,2582,865,sequences/05/image_0/002582.png,sequences/05/image_0/000865.png,1717,36.056554136,0.076245549,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000866,2582,866,sequences/05/image_0/002582.png,sequences/05/image_0/000866.png,1716,36.725768314,0.154426361,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000867,2582,867,sequences/05/image_0/002582.png,sequences/05/image_0/000867.png,1715,37.379724930,0.270789463,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000868,2582,868,sequences/05/image_0/002582.png,sequences/05/image_0/000868.png,1714,38.014644502,0.415036351,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002582_000869,2582,869,sequences/05/image_0/002582.png,sequences/05/image_0/000869.png,1713,38.623789032,0.598864651,same_direction,negative,0
