dataset,sequence,camera,split,pair_id,query_frame,reference_frame,query_image_path,reference_image_path,temporal_separation_frames,spatial_distance_m,heading_difference_deg,traversal_class,pair_class,binary_label
KITTI_odometry,05,image_0,calibration,05_001382_000659,1382,659,sequences/05/image_0/001382.png,sequences/05/image_0/000659.png,723,31.832293264,2.862768530,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000660,1382,660,sequences/05/image_0/001382.png,sequences/05/image_0/000660.png,722,32.806125874,2.867718810,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000661,1382,661,sequences/05/image_0/001382.png,sequences/05/image_0/000661.png,721,33.781922477,2.851328144,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000662,1382,662,sequences/05/image_0/001382.png,sequences/05/image_0/000662.png,720,34.754840663,2.849054874,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000663,1382,663,sequences/05/image_0/001382.png,sequences/05/image_0/000663.png,719,35.728295613,2.845454719,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000664,1382,664,sequences/05/image_0/001382.png,sequences/05/image_0/000664.png,718,36.705914170,2.854852768,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000665,1382,665,sequences/05/image_0/001382.png,sequences/05/image_0/000665.png,717,37.678959310,2.845618519,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000666,1382,666,sequences/05/image_0/001382.png,sequences/05/image_0/000666.png,716,38.654642910,2.874461501,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000667,1382,667,sequences/05/image_0/001382.png,sequences/05/image_0/000667.png,715,39.625323082,2.891664600,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000668,1382,668,sequences/05/image_0/001382.png,sequences/05/image_0/000668.png,714,40.597578954,2.928630721,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000669,1382,669,sequences/05/image_0/001382.png,sequences/05/image_0/000669.png,713,41.569196407,2.939026449,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000670,1382,670,sequences/05/image_0/001382.png,sequences/05/image_0/000670.png,712,42.541001077,2.962280835,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000671,1382,671,sequences/05/image_0/001382.png,sequences/05/image_0/000671.png,711,43.508462552,2.979335664,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000672,1382,672,sequences/05/image_0/001382.png,sequences/05/image_0/000672.png,710,44.474970227,2.962659996,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000673,1382,673,sequences/05/image_0/001382.png,sequences/05/image_0/000673.png,709,45.442441700,2.840217139,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000674,1382,674,sequences/05/image_0/001382.png,sequences/05/image_0/000674.png,708,46.409969439,2.717360109,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000675,1382,675,sequences/05/image_0/001382.png,sequences/05/image_0/000675.png,707,47.385835140,2.570181049,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000676,1382,676,sequences/05/image_0/001382.png,sequences/05/image_0/000676.png,706,48.355939482,2.443739709,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000677,1382,677,sequences/05/image_0/001382.png,sequences/05/image_0/000677.png,705,49.326876979,2.313909164,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000678,1382,678,sequences/05/image_0/001382.png,sequences/05/image_0/000678.png,704,50.296187244,2.184126936,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000679,1382,679,sequences/05/image_0/001382.png,sequences/05/image_0/000679.png,703,51.264412446,2.036537993,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000680,1382,680,sequences/05/image_0/001382.png,sequences/05/image_0/000680.png,702,52.237793115,1.920238312,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000681,1382,681,sequences/05/image_0/001382.png,sequences/05/image_0/000681.png,701,53.209397477,1.794768972,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000682,1382,682,sequences/05/image_0/001382.png,sequences/05/image_0/000682.png,700,54.195369082,1.708441780,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000683,1382,683,sequences/05/image_0/001382.png,sequences/05/image_0/000683.png,699,55.144847163,1.614493858,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000684,1382,684,sequences/05/image_0/001382.png,sequences/05/image_0/000684.png,698,56.113612062,1.573486576,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000685,1382,685,sequences/05/image_0/001382.png,sequences/05/image_0/000685.png,697,57.089195446,1.535500362,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000686,1382,686,sequences/05/image_0/001382.png,sequences/05/image_0/000686.png,696,58.065314162,1.521445313,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000687,1382,687,sequences/05/image_0/001382.png,sequences/05/image_0/000687.png,695,59.047752487,1.494161926,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000688,1382,688,sequences/05/image_0/001382.png,sequences/05/image_0/000688.png,694,60.020592221,1.517140016,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000689,1382,689,sequences/05/image_0/001382.png,sequences/05/image_0/000689.png,693,60.995002992,1.550873047,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000690,1382,690,sequences/05/image_0/001382.png,sequences/05/image_0/000690.png,692,61.974882515,1.623442848,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000691,1382,691,sequences/05/image_0/001382.png,sequences/05/image_0/000691.png,691,62.958456935,1.677418703,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000692,1382,692,sequences/05/image_0/001382.png,sequences/05/image_0/000692.png,690,63.942970755,1.705039476,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000693,1382,693,sequences/05/image_0/001382.png,sequences/05/image_0/000693.png,689,64.924002863,1.669420620,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000694,1382,694,sequences/05/image_0/001382.png,sequences/05/image_0/000694.png,688,65.903134015,1.655382421,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000695,1382,695,sequences/05/image_0/001382.png,sequences/05/image_0/000695.png,687,66.881252032,1.631721400,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000696,1382,696,sequences/05/image_0/001382.png,sequences/05/image_0/000696.png,686,67.861811378,1.609677626,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000697,1382,697,sequences/05/image_0/001382.png,sequences/05/image_0/000697.png,685,68.851669768,1.569610091,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000698,1382,698,sequences/05/image_0/001382.png,sequences/05/image_0/000698.png,684,69.842814645,1.578940758,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000699,1382,699,sequences/05/image_0/001382.png,sequences/05/image_0/000699.png,683,70.835235881,1.635347182,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000700,1382,700,sequences/05/image_0/001382.png,sequences/05/image_0/000700.png,682,71.823827923,1.712558521,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000701,1382,701,sequences/05/image_0/001382.png,sequences/05/image_0/000701.png,681,72.813126803,1.797717543,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000702,1382,702,sequences/05/image_0/001382.png,sequences/05/image_0/000702.png,680,73.806427299,1.930400332,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000703,1382,703,sequences/05/image_0/001382.png,sequences/05/image_0/000703.png,679,74.799497640,2.123912135,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000704,1382,704,sequences/05/image_0/001382.png,sequences/05/image_0/000704.png,678,75.794088819,2.319151544,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000705,1382,705,sequences/05/image_0/001382.png,sequences/05/image_0/000705.png,677,76.787304085,2.501309932,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000706,1382,706,sequences/05/image_0/001382.png,sequences/05/image_0/000706.png,676,77.781970228,2.662918489,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000707,1382,707,sequences/05/image_0/001382.png,sequences/05/image_0/000707.png,675,78.779530942,2.793699041,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000708,1382,708,sequences/05/image_0/001382.png,sequences/05/image_0/000708.png,674,79.778782349,2.906462802,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000709,1382,709,sequences/05/image_0/001382.png,sequences/05/image_0/000709.png,673,80.779727158,3.011758564,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000710,1382,710,sequences/05/image_0/001382.png,sequences/05/image_0/000710.png,672,81.784892780,3.132739138,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000711,1382,711,sequences/05/image_0/001382.png,sequences/05/image_0/000711.png,671,82.789743293,3.197060622,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000712,1382,712,sequences/05/image_0/001382.png,sequences/05/image_0/000712.png,670,83.794250062,3.252848626,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000713,1382,713,sequences/05/image_0/001382.png,sequences/05/image_0/000713.png,669,84.797028941,3.270527079,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000714,1382,714,sequences/05/image_0/001382.png,sequences/05/image_0/000714.png,668,85.802378449,3.281781028,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000715,1382,715,sequences/05/image_0/001382.png,sequences/05/image_0/000715.png,667,86.806519929,3.315465180,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000716,1382,716,sequences/05/image_0/001382.png,sequences/05/image_0/000716.png,666,87.811657936,3.348578895,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000717,1382,717,sequences/05/image_0/001382.png,sequences/05/image_0/000717.png,665,88.815037573,3.414707681,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000718,1382,718,sequences/05/image_0/001382.png,sequences/05/image_0/000718.png,664,89.817787031,3.480428135,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000719,1382,719,sequences/05/image_0/001382.png,sequences/05/image_0/000719.png,663,90.818562426,3.569377612,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000720,1382,720,sequences/05/image_0/001382.png,sequences/05/image_0/000720.png,662,91.814308995,3.648932674,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000721,1382,721,sequences/05/image_0/001382.png,sequences/05/image_0/000721.png,661,92.810323927,3.731930980,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000722,1382,722,sequences/05/image_0/001382.png,sequences/05/image_0/000722.png,660,93.800927110,3.818838625,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000723,1382,723,sequences/05/image_0/001382.png,sequences/05/image_0/000723.png,659,94.793095666,3.927305131,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000724,1382,724,sequences/05/image_0/001382.png,sequences/05/image_0/000724.png,658,95.779244016,4.063732664,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000725,1382,725,sequences/05/image_0/001382.png,sequences/05/image_0/000725.png,657,96.757138761,4.207817061,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000726,1382,726,sequences/05/image_0/001382.png,sequences/05/image_0/000726.png,656,97.735028242,4.357468853,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000727,1382,727,sequences/05/image_0/001382.png,sequences/05/image_0/000727.png,655,98.711025401,4.464765097,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000728,1382,728,sequences/05/image_0/001382.png,sequences/05/image_0/000728.png,654,99.691147765,4.614753443,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000729,1382,729,sequences/05/image_0/001382.png,sequences/05/image_0/000729.png,653,100.664003163,4.729332088,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000730,1382,730,sequences/05/image_0/001382.png,sequences/05/image_0/000730.png,652,101.630863928,4.784565140,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000731,1382,731,sequences/05/image_0/001382.png,sequences/05/image_0/000731.png,651,102.593929538,4.797828463,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000732,1382,732,sequences/05/image_0/001382.png,sequences/05/image_0/000732.png,650,103.552961409,4.787870483,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000733,1382,733,sequences/05/image_0/001382.png,sequences/05/image_0/000733.png,649,104.512228914,4.773398874,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000734,1382,734,sequences/05/image_0/001382.png,sequences/05/image_0/000734.png,648,105.470195484,4.751486656,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000735,1382,735,sequences/05/image_0/001382.png,sequences/05/image_0/000735.png,647,106.424938449,4.753067425,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000736,1382,736,sequences/05/image_0/001382.png,sequences/05/image_0/000736.png,646,107.374236645,4.755152580,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000737,1382,737,sequences/05/image_0/001382.png,sequences/05/image_0/000737.png,645,108.310179261,4.782580830,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000738,1382,738,sequences/05/image_0/001382.png,sequences/05/image_0/000738.png,644,109.246514571,4.865885052,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000739,1382,739,sequences/05/image_0/001382.png,sequences/05/image_0/000739.png,643,110.171717015,4.963466112,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000740,1382,740,sequences/05/image_0/001382.png,sequences/05/image_0/000740.png,642,111.089717208,5.054002216,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000741,1382,741,sequences/05/image_0/001382.png,sequences/05/image_0/000741.png,641,111.994487977,5.153281326,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000742,1382,742,sequences/05/image_0/001382.png,sequences/05/image_0/000742.png,640,112.895159409,5.263150750,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000743,1382,743,sequences/05/image_0/001382.png,sequences/05/image_0/000743.png,639,113.797561398,5.392551260,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000744,1382,744,sequences/05/image_0/001382.png,sequences/05/image_0/000744.png,638,114.674485700,5.533732640,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000745,1382,745,sequences/05/image_0/001382.png,sequences/05/image_0/000745.png,637,115.552327673,5.644754343,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000746,1382,746,sequences/05/image_0/001382.png,sequences/05/image_0/000746.png,636,116.422833279,5.736494176,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000747,1382,747,sequences/05/image_0/001382.png,sequences/05/image_0/000747.png,635,117.283451910,5.815688520,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000748,1382,748,sequences/05/image_0/001382.png,sequences/05/image_0/000748.png,634,118.131555542,5.899629449,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000749,1382,749,sequences/05/image_0/001382.png,sequences/05/image_0/000749.png,633,118.969314308,5.980419416,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000750,1382,750,sequences/05/image_0/001382.png,sequences/05/image_0/000750.png,632,119.790226504,6.021863540,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000751,1382,751,sequences/05/image_0/001382.png,sequences/05/image_0/000751.png,631,120.596202336,6.004828905,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000752,1382,752,sequences/05/image_0/001382.png,sequences/05/image_0/000752.png,630,121.384563347,5.919654658,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000753,1382,753,sequences/05/image_0/001382.png,sequences/05/image_0/000753.png,629,122.160444349,5.785025878,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000754,1382,754,sequences/05/image_0/001382.png,sequences/05/image_0/000754.png,628,122.923662060,5.622058733,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000755,1382,755,sequences/05/image_0/001382.png,sequences/05/image_0/000755.png,627,123.678109716,5.470818645,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000756,1382,756,sequences/05/image_0/001382.png,sequences/05/image_0/000756.png,626,124.424926415,5.308309839,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000757,1382,757,sequences/05/image_0/001382.png,sequences/05/image_0/000757.png,625,125.163603559,5.154157086,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000758,1382,758,sequences/05/image_0/001382.png,sequences/05/image_0/000758.png,624,125.897604904,5.010175376,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000759,1382,759,sequences/05/image_0/001382.png,sequences/05/image_0/000759.png,623,126.623008335,4.852137998,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000760,1382,760,sequences/05/image_0/001382.png,sequences/05/image_0/000760.png,622,127.343714070,4.720685482,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000761,1382,761,sequences/05/image_0/001382.png,sequences/05/image_0/000761.png,621,128.059068660,4.602699896,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000762,1382,762,sequences/05/image_0/001382.png,sequences/05/image_0/000762.png,620,128.767685165,4.511572866,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000763,1382,763,sequences/05/image_0/001382.png,sequences/05/image_0/000763.png,619,129.476080140,4.443229039,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000764,1382,764,sequences/05/image_0/001382.png,sequences/05/image_0/000764.png,618,130.153654938,4.375800943,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000765,1382,765,sequences/05/image_0/001382.png,sequences/05/image_0/000765.png,617,130.832676368,4.303267751,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000766,1382,766,sequences/05/image_0/001382.png,sequences/05/image_0/000766.png,616,131.503662091,4.232452236,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000767,1382,767,sequences/05/image_0/001382.png,sequences/05/image_0/000767.png,615,132.164656035,4.140559586,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000768,1382,768,sequences/05/image_0/001382.png,sequences/05/image_0/000768.png,614,132.814570042,4.038072781,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000769,1382,769,sequences/05/image_0/001382.png,sequences/05/image_0/000769.png,613,133.450521311,3.912548667,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000770,1382,770,sequences/05/image_0/001382.png,sequences/05/image_0/000770.png,612,134.072800675,3.757995828,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000771,1382,771,sequences/05/image_0/001382.png,sequences/05/image_0/000771.png,611,134.679263261,3.602043213,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000772,1382,772,sequences/05/image_0/001382.png,sequences/05/image_0/000772.png,610,135.270263794,3.420041128,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000773,1382,773,sequences/05/image_0/001382.png,sequences/05/image_0/000773.png,609,135.841975019,3.221215137,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000774,1382,774,sequences/05/image_0/001382.png,sequences/05/image_0/000774.png,608,136.397712710,3.031618989,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000775,1382,775,sequences/05/image_0/001382.png,sequences/05/image_0/000775.png,607,136.937309259,2.795626935,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000776,1382,776,sequences/05/image_0/001382.png,sequences/05/image_0/000776.png,606,137.463492439,2.509716820,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000777,1382,777,sequences/05/image_0/001382.png,sequences/05/image_0/000777.png,605,137.972475791,2.182740163,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000778,1382,778,sequences/05/image_0/001382.png,sequences/05/image_0/000778.png,604,138.467688077,1.803537874,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000779,1382,779,sequences/05/image_0/001382.png,sequences/05/image_0/000779.png,603,138.951147250,1.351339307,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000780,1382,780,sequences/05/image_0/001382.png,sequences/05/image_0/000780.png,602,139.421775494,0.819002566,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000781,1382,781,sequences/05/image_0/001382.png,sequences/05/image_0/000781.png,601,139.879534707,0.211997097,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000782,1382,782,sequences/05/image_0/001382.png,sequences/05/image_0/000782.png,600,140.325407923,0.447450650,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000783,1382,783,sequences/05/image_0/001382.png,sequences/05/image_0/000783.png,599,140.757766984,1.175317142,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000784,1382,784,sequences/05/image_0/001382.png,sequences/05/image_0/000784.png,598,141.175396378,1.933609348,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000785,1382,785,sequences/05/image_0/001382.png,sequences/05/image_0/000785.png,597,141.580244732,2.740158331,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000786,1382,786,sequences/05/image_0/001382.png,sequences/05/image_0/000786.png,596,141.975985792,3.590356804,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000787,1382,787,sequences/05/image_0/001382.png,sequences/05/image_0/000787.png,595,142.358761253,4.535454308,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000788,1382,788,sequences/05/image_0/001382.png,sequences/05/image_0/000788.png,594,142.729426540,5.589150433,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000789,1382,789,sequences/05/image_0/001382.png,sequences/05/image_0/000789.png,593,143.081391575,6.751484610,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000790,1382,790,sequences/05/image_0/001382.png,sequences/05/image_0/000790.png,592,143.418570871,8.003469094,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000791,1382,791,sequences/05/image_0/001382.png,sequences/05/image_0/000791.png,591,143.746246401,9.323894211,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000792,1382,792,sequences/05/image_0/001382.png,sequences/05/image_0/000792.png,590,144.070931748,10.662840313,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000793,1382,793,sequences/05/image_0/001382.png,sequences/05/image_0/000793.png,589,144.392779535,12.086307594,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000794,1382,794,sequences/05/image_0/001382.png,sequences/05/image_0/000794.png,588,144.724380990,13.735039903,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000795,1382,795,sequences/05/image_0/001382.png,sequences/05/image_0/000795.png,587,145.026044954,15.368107678,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000796,1382,796,sequences/05/image_0/001382.png,sequences/05/image_0/000796.png,586,145.333617618,17.177635711,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000797,1382,797,sequences/05/image_0/001382.png,sequences/05/image_0/000797.png,585,145.631026307,19.041152676,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000798,1382,798,sequences/05/image_0/001382.png,sequences/05/image_0/000798.png,584,145.917134825,20.953140876,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000799,1382,799,sequences/05/image_0/001382.png,sequences/05/image_0/000799.png,583,146.192254544,22.976539353,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000800,1382,800,sequences/05/image_0/001382.png,sequences/05/image_0/000800.png,582,146.456660514,25.097871662,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000801,1382,801,sequences/05/image_0/001382.png,sequences/05/image_0/000801.png,581,146.716148802,27.289609910,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000802,1382,802,sequences/05/image_0/001382.png,sequences/05/image_0/000802.png,580,146.970266676,29.556590960,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000803,1382,803,sequences/05/image_0/001382.png,sequences/05/image_0/000803.png,579,147.228490347,31.910754244,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000804,1382,804,sequences/05/image_0/001382.png,sequences/05/image_0/000804.png,578,147.482189884,34.282624773,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000805,1382,805,sequences/05/image_0/001382.png,sequences/05/image_0/000805.png,577,147.733640091,36.720675820,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000806,1382,806,sequences/05/image_0/001382.png,sequences/05/image_0/000806.png,576,147.979404904,39.201466878,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000807,1382,807,sequences/05/image_0/001382.png,sequences/05/image_0/000807.png,575,148.222178347,41.733471163,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000808,1382,808,sequences/05/image_0/001382.png,sequences/05/image_0/000808.png,574,148.463240648,44.287805819,same_direction,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000809,1382,809,sequences/05/image_0/001382.png,sequences/05/image_0/000809.png,573,148.695584442,46.855283738,oblique,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000810,1382,810,sequences/05/image_0/001382.png,sequences/05/image_0/000810.png,572,148.922501119,49.428492365,oblique,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000811,1382,811,sequences/05/image_0/001382.png,sequences/05/image_0/000811.png,571,149.142479620,51.969576670,oblique,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000812,1382,812,sequences/05/image_0/001382.png,sequences/05/image_0/000812.png,570,149.358976539,54.417599484,oblique,negative,0
KITTI_odometry,05,image_0,calibration,05_001382_000813,1382,813,sequences/05/image_0/001382.png,sequences/05/image_0/000813.png,569,149.572344326,56.891853390,oblique,negative,0
KITTI_odometry,05,image_0,calibration,05_001383_000526,1383,526,sequences/05/image_0/001383.png,sequences/05/image_0/000526.png,857,70.051454679,69.697722889,oblique,negative,0
KITTI_odometry,05,image_0,calibration,05_001383_000527,1383,527,sequences/05/image_0/001383.png,sequences/05/image_0/000527.png,856,69.864439550,66.698186394,oblique,negative,0
KITTI_odometry,05,image_0,calibration,05_001383_000528,1383,528,sequences/05/image_0/001383.png,sequences/05/image_0/000528.png,855,69.661731655,63.583415258,oblique,negative,0
KITTI_odometry,05,image_0,calibration,05_001383_000529,1383,529,sequences/05/image_0/001383.png,sequences/05/image_0/000529.png,854,69.415310652,60.479690720,oblique,negative,0
KITTI_odometry,05,image_0,calibration,05_001383_000530,1383,530,sequences/05/image_0/001383.png,sequences/05/image_0/000530.png,853,69.178373669,57.284402994,oblique,negative,0
KITTI_odometry,05,image_0,calibration,05_001383_000531,1383,531,sequences/05/image_0/001383.png,sequences/05/image_0/000531.png,852,68.899128361,53.994794683,oblique,negative,0
